scenario_name,fault_injection_timestamp,detection_timestamp,recovery_timestamp,detection_delay,recovery_delay,poll_interval,notes,sync_mode,topology_name,topology_file,target_link,target_src_city,target_dst_city,target_distance_km,controller_app,background_traffic,background_flow_count,pre_fault_fidelity,post_fault_fidelity,post_recovery_fidelity,node_count,link_count,sync_duration_ms,api_call_count,pre_fault_total_packets,pre_fault_total_bytes,post_detection_total_packets,post_detection_total_bytes,post_recovery_total_packets,post_recovery_total_bytes,repeat_index,configured_repeat_count
link_flap_scenario_down_2,2026-04-23T13:50:10.885048+00:00,2026-04-23T13:50:11.086994+00:00,,0.201946,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9993665885349736,0.9290266350566669,,8,10,59.236131026409566,28,516,39576,516,39576,,,8,10
link_flap_scenario_down_1,2026-04-23T13:50:18.438242+00:00,2026-04-23T13:50:18.848449+00:00,,0.410207,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9566550390934607,0.9332294999839785,,8,10,54.4180020224303,28,340,26892,450,35316,,,9,10
link_flap_scenario_up_1,2026-04-23T13:50:18.997668+00:00,,2026-04-23T13:50:20.905489+00:00,,1.907821,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9331732717724105,,0.9998367726398123,8,10,54.4180020224303,28,450,35316,,,522,40116,9,10
link_flap_scenario_down_2,2026-04-23T13:50:21.120848+00:00,2026-04-23T13:50:21.380597+00:00,,0.259749,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9994076212099301,0.9291195082038366,,8,10,54.4180020224303,28,522,40116,522,40116,,,9,10
link_flap_scenario_down_1,2026-04-23T13:50:28.693184+00:00,2026-04-23T13:50:29.036595+00:00,,0.343411,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9553129977943785,0.9329780784319104,,8,10,59.98959799762815,28,332,26128,442,34628,,,10,10
link_flap_scenario_up_1,2026-04-23T13:50:29.244506+00:00,,2026-04-23T13:50:31.097621+00:00,,1.853115,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9329116435491679,,0.9987996849073882,8,10,59.98959799762815,28,442,34628,,,516,39456,10,10
link_flap_scenario_down_2,2026-04-23T13:50:31.351179+00:00,2026-04-23T13:50:31.669275+00:00,,0.318096,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,none,0,0.9987444255102307,0.929217074166181,,8,10,59.98959799762815,28,516,39456,516,39456,,,10,10
link_flap_scenario_down_1,2026-04-23T13:50:40.072237+00:00,2026-04-23T13:50:41.389173+00:00,,1.316936,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9848852423383154,0.9288137039771497,,8,10,62.858188059180975,28,481,38142,514,41300,,,1,10
link_flap_scenario_up_1,2026-04-23T13:50:41.658042+00:00,,2026-04-23T13:50:43.456387+00:00,,1.798345,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9260662489090078,,0.9935906431324925,8,10,62.858188059180975,28,514,41300,,,614,49980,1,10
link_flap_scenario_down_2,2026-04-23T13:50:43.799029+00:00,2026-04-23T13:50:44.196987+00:00,,0.397958,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9934129566996781,0.9181491983154153,,8,10,62.858188059180975,28,614,49980,614,49980,,,1,10
link_flap_scenario_down_1,2026-04-23T13:50:52.441936+00:00,2026-04-23T13:50:53.906234+00:00,,1.464298,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9852725964254301,0.9302274685027112,,8,10,69.26652695983648,28,472,37496,502,40248,,,2,10
link_flap_scenario_up_1,2026-04-23T13:50:54.018289+00:00,,2026-04-23T13:50:55.975678+00:00,,1.957389,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9274346093284463,,0.9970891994054547,8,10,69.26652695983648,28,502,40248,,,618,50376,2,10
link_flap_scenario_down_2,2026-04-23T13:50:56.160992+00:00,2026-04-23T13:50:56.620925+00:00,,0.459933,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9949343918769834,0.9205262672754878,,8,10,69.26652695983648,28,618,50376,618,50376,,,2,10
link_flap_scenario_down_1,2026-04-23T13:51:04.774039+00:00,2026-04-23T13:51:04.863882+00:00,,0.089843,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9845885755350848,0.90129243302381,,8,10,58.95553692243993,28,466,36816,466,36816,,,3,10
link_flap_scenario_up_1,2026-04-23T13:51:05.353423+00:00,,2026-04-23T13:51:06.926125+00:00,,1.572702,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.901093414561077,,0.9784809225044903,8,10,58.95553692243993,28,466,36816,,,594,47892,3,10
link_flap_scenario_down_2,2026-04-23T13:51:07.499210+00:00,2026-04-23T13:51:08.265058+00:00,,0.765848,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9766423395380486,0.925791711492488,,8,10,58.95553692243993,28,594,47892,684,55464,,,3,10
link_flap_scenario_down_1,2026-04-23T13:51:16.608196+00:00,2026-04-23T13:51:18.038032+00:00,,1.429836,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.984977198130823,0.9287281660996736,,8,10,64.10525005776435,28,475,37638,506,40600,,,4,10
link_flap_scenario_up_1,2026-04-23T13:51:18.181280+00:00,,2026-04-23T13:51:20.101610+00:00,,1.92033,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.927227473216951,,0.9960537362747873,8,10,64.10525005776435,28,506,40600,,,610,49496,4,10
link_flap_scenario_down_2,2026-04-23T13:51:20.359126+00:00,2026-04-23T13:51:22.170177+00:00,,1.811051,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.994107742636411,0.9274491912627522,,8,10,64.10525005776435,28,610,49496,632,51412,,,4,10
link_flap_scenario_down_1,2026-04-23T13:51:30.614574+00:00,2026-04-23T13:51:30.781867+00:00,,0.167293,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9851378807877819,0.9036046243335824,,8,10,62.59307893924415,28,485,38478,485,38478,,,5,10
link_flap_scenario_up_1,2026-04-23T13:51:31.181388+00:00,,2026-04-23T13:51:32.901753+00:00,,1.720365,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9024640645693407,,0.9789827832886213,8,10,62.59307893924415,28,485,38478,,,590,47188,5,10
link_flap_scenario_down_2,2026-04-23T13:51:33.313231+00:00,2026-04-23T13:51:34.118527+00:00,,0.805296,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9778242519711727,0.926129232011143,,8,10,62.59307893924415,28,590,47188,666,54076,,,5,10
link_flap_scenario_down_1,2026-04-23T13:51:42.539623+00:00,2026-04-23T13:51:43.999576+00:00,,1.459953,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9862065660288342,0.9308660990495986,,8,10,117.7077810280025,28,471,37278,498,39848,,,6,10
link_flap_scenario_up_1,2026-04-23T13:51:44.114364+00:00,,2026-04-23T13:51:46.064774+00:00,,1.95041,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9288005443281404,,0.9963097808185252,8,10,117.7077810280025,28,498,39848,,,612,49812,6,10
link_flap_scenario_down_2,2026-04-23T13:51:46.292306+00:00,2026-04-23T13:51:48.185030+00:00,,1.892724,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9939063749136188,0.9293439504508766,,8,10,117.7077810280025,28,612,49812,638,52048,,,6,10
link_flap_scenario_down_1,2026-04-23T13:51:56.450278+00:00,2026-04-23T13:51:56.626143+00:00,,0.175865,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9864425089926658,0.9036751746578062,,8,10,55.98622502293438,28,479,38022,479,38022,,,7,10
link_flap_scenario_up_1,2026-04-23T13:51:57.030537+00:00,,2026-04-23T13:51:58.714954+00:00,,1.684417,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9025275454805888,,0.9794375102414606,8,10,55.98622502293438,28,479,38022,,,596,48084,7,10
link_flap_scenario_down_2,2026-04-23T13:51:59.167423+00:00,2026-04-23T13:51:59.970021+00:00,,0.802598,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9776323658269374,0.9264515475908786,,8,10,55.98622502293438,28,596,48084,684,55484,,,7,10
link_flap_scenario_down_1,2026-04-23T13:52:08.222861+00:00,2026-04-23T13:52:08.987171+00:00,,0.76431,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9864505052433538,0.8942503418038721,,8,10,54.711638018488884,28,472,37416,472,37416,,,8,10
link_flap_scenario_up_1,2026-04-23T13:52:09.298848+00:00,,2026-04-23T13:52:11.057572+00:00,,1.758724,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.8929085261674843,,0.9700894864012887,8,10,54.711638018488884,28,472,37416,,,539,43358,8,10
link_flap_scenario_down_2,2026-04-23T13:52:11.449828+00:00,2026-04-23T13:52:11.763575+00:00,,0.313747,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9699973439874041,0.9263154993910364,,8,10,54.711638018488884,28,539,43358,658,53216,,,8,10
link_flap_scenario_down_1,2026-04-23T13:52:20.075122+00:00,2026-04-23T13:52:21.405534+00:00,,1.330412,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9842045500214271,0.9280802736130906,,8,10,56.334536988288164,28,467,36974,496,39740,,,9,10
link_flap_scenario_up_1,2026-04-23T13:52:21.685103+00:00,,2026-04-23T13:52:23.473007+00:00,,1.787904,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.927293258053637,,0.9944114606008067,8,10,56.334536988288164,28,496,39740,,,594,48168,9,10
link_flap_scenario_down_2,2026-04-23T13:52:23.846983+00:00,2026-04-23T13:52:25.563281+00:00,,1.716298,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9933973921009491,0.9266800871612892,,8,10,56.334536988288164,28,594,48168,620,50404,,,9,10
link_flap_scenario_down_1,2026-04-23T13:52:33.957973+00:00,2026-04-23T13:52:35.459364+00:00,,1.501391,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9856250171844622,0.9324735744313338,,8,10,66.64031697437167,28,466,36896,496,39668,,,10,10
link_flap_scenario_up_1,2026-04-23T13:52:35.532935+00:00,,2026-04-23T13:52:37.526246+00:00,,1.993311,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.9290022472788508,,0.9972456345422522,8,10,66.64031697437167,28,496,39668,,,618,50112,10,10
link_flap_scenario_down_2,2026-04-23T13:52:37.671534+00:00,2026-04-23T13:52:37.967268+00:00,,0.295734,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,icmp,8,0.996759476055478,0.9212801208089917,,8,10,66.64031697437167,28,618,50112,618,50112,,,10,10
link_flap_scenario_down_1,2026-04-23T13:52:47.374537+00:00,2026-04-23T13:52:48.356062+00:00,,0.981525,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.841482223385574,0.8988524409434617,,8,10,72.77944195084274,28,452,35372,7806,22579600,,,1,10
link_flap_scenario_up_1,2026-04-23T13:52:48.529204+00:00,,2026-04-23T13:52:50.445412+00:00,,1.916208,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8891490650571531,,0.9888842915644778,8,10,72.77944195084274,28,7806,22579600,,,20511,54866170,1,10
link_flap_scenario_down_2,2026-04-23T13:52:50.715395+00:00,2026-04-23T13:52:52.518115+00:00,,1.80272,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.9858842742199176,0.9212632009892109,,8,10,72.77944195084274,28,20511,54866170,24104,64812276,,,1,10
link_flap_scenario_down_1,2026-04-23T13:53:02.314468+00:00,2026-04-23T13:53:02.759054+00:00,,0.444586,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8416616495662367,0.8995315468970677,,8,10,66.34048605337739,28,458,35880,7206,23217848,,,2,10
link_flap_scenario_up_1,2026-04-23T13:53:02.927803+00:00,,2026-04-23T13:53:04.855624+00:00,,1.927821,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8905999978631245,,0.9863959837559063,8,10,66.34048605337739,28,7206,23217848,,,13221,56012702,2,10
link_flap_scenario_down_2,2026-04-23T13:53:05.191133+00:00,2026-04-23T13:53:06.926008+00:00,,1.734875,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.980903281623784,0.9241900114820267,,8,10,66.34048605337739,28,13221,56012702,15448,68564752,,,2,10
link_flap_scenario_down_1,2026-04-23T13:53:17.200639+00:00,2026-04-23T13:53:17.815353+00:00,,0.614714,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8414470005965338,0.8762866839451895,,8,10,94.34746496845037,28,460,36052,6292,22448044,,,3,10
link_flap_scenario_up_1,2026-04-23T13:53:18.294595+00:00,,2026-04-23T13:53:20.450537+00:00,,2.155942,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8716647606766431,,0.9760634481431711,8,10,94.34746496845037,28,6292,22448044,,,13253,54305508,3,10
link_flap_scenario_down_2,2026-04-23T13:53:20.981482+00:00,2026-04-23T13:53:22.538900+00:00,,1.557418,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.9733193980359252,0.929843404923672,,8,10,94.34746496845037,28,13253,54305508,16714,72863668,,,3,10
link_flap_scenario_down_1,2026-04-23T13:53:32.187519+00:00,2026-04-23T13:53:33.098984+00:00,,0.911465,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8410218226391714,0.8980514264377581,,8,10,100.73540406301618,28,456,35700,7918,23012968,,,4,10
link_flap_scenario_up_1,2026-04-23T13:53:33.294112+00:00,,2026-04-23T13:53:35.270250+00:00,,1.976138,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8903100099568484,,0.9886154192827188,8,10,100.73540406301618,28,7918,23012968,,,20734,53775136,4,10
link_flap_scenario_down_2,2026-04-23T13:53:35.504526+00:00,2026-04-23T13:53:37.373625+00:00,,1.869099,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.9852893464439343,0.9237223893523797,,8,10,100.73540406301618,28,20734,53775136,24470,63580052,,,4,10
link_flap_scenario_down_1,2026-04-23T13:53:47.009517+00:00,2026-04-23T13:53:47.915489+00:00,,0.905972,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8418725479588439,0.8921854429440783,,8,10,106.35477595496923,28,450,35268,7774,22595056,,,5,10
link_flap_scenario_up_1,2026-04-23T13:53:48.128619+00:00,,2026-04-23T13:53:50.041668+00:00,,1.913049,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8843724692501991,,0.9884346557527441,8,10,106.35477595496923,28,7774,22595056,,,19099,51087598,5,10
link_flap_scenario_down_2,2026-04-23T13:53:50.322176+00:00,2026-04-23T13:53:52.150026+00:00,,1.82785,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.9852359857815994,0.9210184444266281,,8,10,106.35477595496923,28,19099,51087598,22410,61474064,,,5,10
link_flap_scenario_down_1,2026-04-23T13:54:02.041682+00:00,2026-04-23T13:54:02.797882+00:00,,0.7562,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.841279797892905,0.8882046461027767,,8,10,98.06756291072816,28,454,35596,7882,22758576,,,6,10
link_flap_scenario_up_1,2026-04-23T13:54:03.159963+00:00,,2026-04-23T13:54:04.900796+00:00,,1.740833,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8822308621409038,,0.9808683634502606,8,10,98.06756291072816,28,7882,22758576,,,8100,22791728,6,10
link_flap_scenario_down_2,2026-04-23T13:54:05.341096+00:00,2026-04-23T13:54:06.999523+00:00,,1.658427,,2.0,Second LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.977560889458708,0.9174429623302748,,8,10,98.06756291072816,28,8100,22791728,8112,22792668,,,6,10
link_flap_scenario_down_1,2026-04-23T13:54:16.930830+00:00,2026-04-23T13:54:17.608440+00:00,,0.67761,,2.0,First LINK_DOWN event in flap sequence for s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.8414839885147763,0.885497877729357,,8,10,86.12010593060404,28,452,35372,7872,22659420,,,7,10
link_flap_scenario_up_1,2026-04-23T13:54:18.040612+00:00,,2026-04-23T13:54:19.719074+00:00,,1.678462,2.0,LINK_UP event in flap sequence after restoring s2-s4.,polling,geant_backbone_8cities_stage3,/home/yumeng/twin/data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,0.879796116101688,,0.9795692808583858,8,10,86.12010593060404,28,7872,22659420,,,16287,46475694,7,10
